Text,Label
انت حمار ولا عم تستحمر,Non_HS
ولو يا د فياض ما تترك حقدك على جبران باسيل يضيع موضوعيتك  ,Non_HS
روح تعالج يا حمار انت ,Non_HS
يخدك وياخدو بشي صندوق على سوريا ,Non_HS
صباح الخير يلعن ترامب,Non_HS
اين هو العهد القوي من هذه المهزلة بوق مأجور ,Non_HS
عندما سئل ابو الغيط عن امكانية عودة عصابة سفاح الشام الى الجامعة العبرية أجابهم اسألوا جبران باسيل كلبها في بيروت,Non_HS
جبران باسيل قال ان لبنان سيلعب دور رئيسا في اعادة الاعمار في الدول العربية عندما يخرج رأسه من زبالة بيروت يستطيع…,Non_HS
وانا بقترح تروح عند حكيم بيطري لان الظاهر انك موجوع كتير    ,Non_HS
سكربينة عنصرية حقها فرنك فوتي حسابها و شوفي؛بس خدي حب حموضة و مراجعة قبل ما تدخلي,Non_HS
وئام وهاب عميل مأجور عند نظام الاسد انت ومن معك طائفة الموحدين براء منك ومن افعالك بدي قلك شي وخليهم بر… ,Non_HS
قوم شخ على قبر القائد الخالد بلا مؤاخزة,Non_HS
عمرو أديب يمسح بالطفل المعجزة جبران باسيل الأرض ويخلي الي مايشتري يتفرج,Non_HS
يوم بعد يوم تؤكد للكثير انك حاقد مأجور قطشة روح نام,Non_HS
اقترح انك تاكل شي صحن خرى افضل ما تسمعنا تويتاتك ,Non_HS
"وهل هناك زمن أحط وأتفه من هذا الزمن، تباً وتعساً لدولة ما لها غير اسمها، ولصوصها ",Non_HS
يللي عم قوله هو نوع من التهكّم يا بهلة بس شو بدّي أعمل اذا راسك محدود؟,Non_HS
علاء خواجا أو اللواء عثمان تغريدات تدل على إفلاسك من المضمون وعلى غِناك من السخافة ,Non_HS
يلعن الأسد 💚,Non_HS
معلمي ما عند معلم وولا واحد منهم بيعنيني بس العاهرة يلي انت دافعت عنو بكفي انوا جبان ومتخ… ,Non_HS
من وين لوين شقفت لحام عملتو شيخ عقل يا ابو الصرامي وللا كل شي عندكن تزوير ونفاق ,Non_HS
مرقت عمخيلتك كلمة متل خراس  ,Non_HS
يا لقيط يا ابن الزانية فيك تسد بوزك و هيك قمة بدها هيك مستوى نمسح فيهن الارض لكلن الدول العربية و ما حت… ,Non_HS
طيب خراس,Non_HS
عندما يذوب التلج يبان المرج واذا ناطر عثمان ليضع الاصفاد منقلك نطور يا كديش ليطلع الحشيش ,Non_HS
كول هوا وخلينا نركز مع الطيب وخليك بصيدك عالتلج عبيط واهبل وزيمبواي,Non_HS
يلعن روحه,Non_HS
انت حمار يا مارتن ولا بتستحمر؟,Non_HS
شو هالخره انت تضرب فيك وبي يلي بشد عا مشدك واحد محتال حقق ليره ,Non_HS
يا عيب الشوم عليك,Non_HS
او حمار يشنهق ما فيك تقتلن خليهن هيك ,Non_HS
شكلك موظفه في بارات الدوحة او قواده لان مستعربين الشمال وخصوصا اللبنانيين مايملكون غير هالمواهب ,Non_HS
كول هوا احلى شي,Non_HS
احترم حالك يا شيخ والله وطات من قيمتك صرت مسخرة ودعوسة بين اجرين وأهالي الجاهلية عيب اذا ما بتعرف العيب… ,Non_HS
وئام وهاب وصرمايتي سوا ,Non_HS
شخسعد يا عمي ريحنا من قرفك ,Non_HS
يا لك من عاهرة يا وهاب اللعنة عليك يا ساقطة ,Non_HS
كان زهايمر ياتي في عمر متأخر بس ها الزمن بلش الزهايمر من عندك للعمر متأخر محتاج الى حكيم نفساني ليعالج هواجس عقلك ,Non_HS
وزير مالية وجو بيقطع الرزق,Non_HS
هرب قد ما هوي جبان ,Non_HS
انت ك* امك عامو للغريب وعلى ام كل درزي معك لان الدروز منك براء يا مفتن يا وغد يا ابن الزنا يا عرس انت… ,Non_HS
"يا قرة العين،السادة الأفاضل شبيحة و حاضنة و أحذية النظام ما عم يشتكوا من السيد الرئيس،الجماعة عم يشتكوا للسيد الرئيس،بقى بلاها تحليلاتك المعمقة عن التململ ضمن البيئة الحاضنة للنظام من النظام و قوم اشربلك كاسة حليب و نام ريتو صحتين على قلبك إلهي منحبك القيادة الحكيمة",Non_HS
للاسف انك من هلبلد وزير الطبل ,Non_HS
يا سبحان الله اللي يسمعك النهارده يعتقد انك وطني وشريف علما انك منافق ودجال ارجع لتسجيلاتك على المحط… ,Non_HS
على راية يوسف علاونة ربي اغفر لي واعرف انك لن تغفر لي اقترح ان نعرض امك ع طبيب بيطري لنشوف اي جحش ابوك  … ,Non_HS
سارقين البيت وحارقينه يلعن الأسد,Non_HS
وانت يا محترمة وقت انخطف كان رئيس حكومتك مش رئيس الطائفة السنية وما هتميتي حضرتك ويمكن شمتي ولي نزلوا يحتجوا نزلوا للتعبير عن الغضب لي دق بل العرض والشخصي وان شاء الله ما حدا شي يوم يهينك بل العرض او الشخصي,Non_HS
متشربين العنصرية لدرجة إنّو حتى لما بدهن يحكوا شي متطور وتقدمي بطلع رجعي وكريه,Non_HS
اهااا فهمت عليك فرقت معك عل حرف واحد بين سوي و سوري قول هيدا حلمك انت و كتار متلك بس ما فشرت انت و يللي اكبر منك عماد اللو… ,Non_HS
الكلب المتلك بيحب يحس حالو ضيع للاسف انت كلب بشار وحسن حارس رقم ,Non_HS
بتفهّم فهم وحدة فهما متدنّي هههه 😎,Non_HS
ما في غيرك بدو بهدلة يا وسخ,Non_HS
جبران باسيل بسوق الساسة سعره اقل من ليرة لبنانية خفوووووووها شوي,Non_HS
كول هوا بليز,Non_HS
هو المتحدث باسم العدو في فلسطين المحتلة وانت في لبنان ف كول هوا وانضب بلا جعدنة حكي تفهههههه عشكلك واطي,Non_HS
سماحتو شيخ العقل ياحماررر ,Non_HS
ليك شو في بينك وبين تركيا؟ حل عن طيز تركيا ,Non_HS
انت تدعو للاشمئزاز ,Non_HS
لا استبعد اَي ش جبران باسيل إنسان بل اخلاق,Non_HS
كذبك يا أيوب وارتهانك للحقودين يلي بيكرهوا الوزير الملك جبران باسيل بس لأنه بيشتغل وما حدا بيوصل لربع شغله ب…,Non_HS
مضرطة لها نغم… قمم قمم قمم معزة على غنم ,Non_HS
قصدك البغل جبران باسيل؟؟؟,Non_HS
"بيت الدعارة مطرح منك ساكنة ، الجامع ألوا أحترام",Non_HS
اكيد قابظ شي مبلغ مرتب لسكت ,Non_HS
اخونجي متصهين,Non_HS
لا اكيد مش كل ما عووا كلب منقتلو في كتير احتمالات منكبلن عظمة منضربن بحجر ,Non_HS
لما العاهرة تاضر بالعفة ,Non_HS
هيدا لصح اذا ع إسرائيل أن تحمي حدودها لازم توقف لانتهاكات وين لغلط يا بشعه,Non_HS
احقر و اتفه الناس انت يا وهاب ,Non_HS
روح بلط البحر عند معلمك المجرم بشار ,Non_HS
ماتعرفش يابن الشتيوي أنه جبران باسيل,Non_HS
يقصف عمرك ما انتنك,Non_HS
ادام الله ذيل الكلب عاليا خفاقا في سماء الوطن,Non_HS
لما ال تطالع إنسان ذو صفات من فصيلة الرخويات,Non_HS
ضب زعرانك حسون لقدهرمت زت حالك ف شيئ نفق ياكزااااااااب,Non_HS
كول هوا صرماية السيد تاج على راسك ورأس رؤساء العرب الانذال المتخاذلين ولك لولا السيد انت كنت,Non_HS
كل مرة بكتشف نوع من الجحشنة فيك يا نديم قطيش,Non_HS
ما احد يربط هالجحش,Non_HS
قبوط وصعلوك وبهلول وهبول ومسطول وعندها واحد زنخ سمج سميك بلبنان,Non_HS
بس يا حمار كول هوا وسد بوزك احسن ما اخلعلك نيعك واحد هزء زبالة,Non_HS
بتضل حيوان وبدك مليون سنة لتوصل لمستوى صباط السيد نصرالله وتفهم شو عم يقول لانو قلبك مليان حقد ولونو اسود اكتر من سواد الصباط,Non_HS
مفكر حالو شي قصة هيدا الحشرة,Non_HS
اول واحد بلبنان بتكون انت تريد حكيم نفساني يا معتوه ارحل وروح لا معلمك على سوريا… ,Non_HS
زعلان على اسيادك ياوسخة يا لاعق الاحذية,Non_HS
لك يخربيتك ما ابيخك لتكون مفكر حالك بتفيد الطايفة لما بتقسموها اذا كنتوا انت والشحاد زلم بتدعوا لانتخا… ,Non_HS
كتوب عربي بالحرف العربي يا بغل منك له ,Non_HS
انت قد عماد عثمان ياصوص ,Non_HS
صهيوني اكتر من الصهاينة يا خروف مرتك,Non_HS
"طز فيك وبي يلي بشد عمشدك كنت فرجينا مراجلك ووطنيتك لما كان معلمك عم بي سحسحولو على الرايح والجاي بي مملكة الخير ، على القليله تصاريح الايرانيه تدل على قوة لبنان في وجه الصهاينة اسيادك وبعدين هل المطلوب من المقاومة عدم الرد على اي حماقه اسرائيليه على لبنان؟فشرت يا قذم",Non_HS
كول هوا انت  ,Non_HS
عنجد انو عماد عثمان عملك عقده ولازم تروح انتا عند طبيب نفسي حتي تتعالج منها شكلك اهبل ,Non_HS
انت عنجد مريض نفسيا لك قعود ساكت شوي العقاب لوهاب وهاب قاتل ابو دياب ,Non_HS
في مثل هذا اليوم وُلِد بغل الوطن منحبك القيادة الحكيمة,Non_HS
ليش يا شنتير شو كان في مقابلته شي مس منيح ؟ بالعكس يا اصلع كان تهديد قوي لعدوك اذا بتعترف فيه يا مسطل,Non_HS
